address_id,customer_id,address_type,country,emirate,city,area,street_address,building_name,flat_or_villa_no,po_box,postal_code,address_status
ADDR000633,CUST00333,Home Country,Sri Lanka,,Old Town,Residential Zone,"House 363, Street 50",,,,938776,Active
ADDR000634,CUST00334,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,65 Bur Dubai Street,Building 196,2243,61162,,Active
ADDR000635,CUST00334,Home Country,India,,Old Town,Main Area,"House 46, Street 9",,,,804872,Active
ADDR000636,CUST00335,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,22 Al Majaz Street,Building 20,1181,92132,,Active
ADDR000637,CUST00335,Home Country,Sri Lanka,,Metro City,Residential Zone,"House 444, Street 11",,,,944212,Active
ADDR000638,CUST00336,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,14 Al Nuaimiya Street,Building 150,2104,94136,,Active
ADDR000639,CUST00336,Home Country,United Kingdom,,Metro City,Residential Zone,"House 415, Street 40",,,,421004,Active
ADDR000640,CUST00337,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,58 Al Jurf Street,Building 68,1218,59485,,Active
ADDR000641,CUST00338,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,24 Khalifa City Street,Building 96,1399,46721,,Active
ADDR000642,CUST00338,Home Country,Bangladesh,,Central District,Main Area,"House 57, Street 34",,,,202294,Active
ADDR000643,CUST00339,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Raas,11 Al Raas Street,Building 55,1665,69001,,Active
ADDR000644,CUST00339,Home Country,Pakistan,,Metro City,Main Area,"House 352, Street 22",,,,251398,Active
ADDR000645,CUST00340,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,71 Bur Dubai Street,Building 166,2312,23142,,Active
ADDR000646,CUST00340,Home Country,Philippines,,Metro City,Town Center,"House 429, Street 47",,,,549670,Active
ADDR000647,CUST00341,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,13 Khuzam Street,Building 138,1245,75097,,Active
ADDR000648,CUST00341,Home Country,Bangladesh,,Capital City,Residential Zone,"House 196, Street 43",,,,241116,Active
ADDR000649,CUST00342,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,10 Al Nahda Street,Building 67,2240,41959,,Active
ADDR000650,CUST00342,Home Country,United Kingdom,,Metro City,Market Area,"House 166, Street 18",,,,162563,Active
ADDR000651,CUST00343,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,24 Deira Street,Building 114,793,81002,,Active
ADDR000652,CUST00343,Home Country,Sri Lanka,,Metro City,Town Center,"House 6, Street 13",,,,101698,Active
ADDR000653,CUST00344,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,51 Al Dhait Street,Building 75,2020,73295,,Active
ADDR000654,CUST00344,Home Country,Sri Lanka,,Capital City,Main Area,"House 216, Street 43",,,,797315,Active
ADDR000655,CUST00345,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,14 Ajman Corniche Street,Building 140,1072,70952,,Active
ADDR000656,CUST00345,Home Country,Bangladesh,,Old Town,Market Area,"House 380, Street 39",,,,491303,Active
ADDR000657,CUST00346,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,54 Jumeirah Street,Building 168,2078,18608,,Active
ADDR000658,CUST00346,Home Country,Jordan,,Old Town,Market Area,"House 491, Street 7",,,,623226,Active
ADDR000659,CUST00347,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,37 Al Nahda Street,Building 140,2245,77652,,Active
ADDR000660,CUST00348,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,85 Al Nuaimiya Street,Building 77,522,75667,,Active
ADDR000661,CUST00348,Home Country,Sri Lanka,,Old Town,Market Area,"House 23, Street 15",,,,967287,Active
ADDR000662,CUST00349,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,50 Dibba Street,Building 77,1446,62508,,Active
ADDR000663,CUST00349,Home Country,Nepal,,Central District,Town Center,"House 240, Street 20",,,,214492,Active
ADDR000664,CUST00350,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,52 Al Nakheel Street,Building 10,1423,99743,,Active
ADDR000665,CUST00351,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,78 Falaj Al Mualla Street,Building 175,184,60712,,Active
ADDR000666,CUST00351,Home Country,United Kingdom,,Central District,Main Area,"House 495, Street 37",,,,854259,Active
ADDR000667,CUST00352,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,83 Madhab Street,Building 4,1040,49107,,Active
ADDR000668,CUST00352,Home Country,India,,Metro City,Residential Zone,"House 417, Street 43",,,,220054,Active
ADDR000669,CUST00353,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,88 Madhab Street,Building 14,606,82392,,Active
ADDR000670,CUST00353,Home Country,Egypt,,Capital City,Residential Zone,"House 287, Street 37",,,,204690,Active
ADDR000671,CUST00354,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,70 Rolla Street,Building 37,2474,61283,,Active
ADDR000672,CUST00354,Home Country,Bangladesh,,Old Town,Main Area,"House 237, Street 18",,,,283659,Active
ADDR000673,CUST00355,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,32 Business Bay Street,Building 18,1120,93573,,Active
ADDR000674,CUST00356,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,44 Al Rashidiya Street,Building 44,1745,10451,,Active
ADDR000675,CUST00356,Home Country,United Kingdom,,Metro City,Market Area,"House 58, Street 28",,,,699142,Active
ADDR000676,CUST00357,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,71 Fujairah City Street,Building 182,2190,69702,,Active
ADDR000677,CUST00357,Home Country,India,,Central District,Residential Zone,"House 264, Street 1",,,,248441,Active
ADDR000678,CUST00358,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,26 Falaj Al Mualla Street,Building 198,1608,81465,,Active
ADDR000679,CUST00358,Home Country,Egypt,,Metro City,Residential Zone,"House 99, Street 44",,,,979960,Active
ADDR000680,CUST00359,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Nakheel,1 Al Nakheel Street,Building 105,1584,68803,,Active
ADDR000681,CUST00359,Home Country,Egypt,,Metro City,Residential Zone,"House 436, Street 6",,,,603335,Active
ADDR000682,CUST00360,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,33 Al Reem Island Street,Building 97,2451,38530,,Active
ADDR000683,CUST00360,Home Country,Pakistan,,Central District,Main Area,"House 14, Street 11",,,,870079,Active
ADDR000684,CUST00361,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,7 Business Bay Street,Building 196,463,29731,,Active
ADDR000685,CUST00361,Home Country,Jordan,,Metro City,Market Area,"House 45, Street 37",,,,446469,Active
ADDR000686,CUST00362,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,82 Madinat Zayed Street,Building 150,2076,84221,,Active
ADDR000687,CUST00362,Home Country,India,,Capital City,Market Area,"House 174, Street 49",,,,732184,Active
ADDR000688,CUST00363,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,64 Al Nuaimiya Street,Building 127,434,73692,,Active
ADDR000689,CUST00363,Home Country,Philippines,,Capital City,Market Area,"House 17, Street 23",,,,530760,Active
ADDR000690,CUST00364,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,8 Al Dhait Street,Building 147,1343,19661,,Active
ADDR000691,CUST00364,Home Country,India,,Metro City,Residential Zone,"House 466, Street 45",,,,500542,Active
ADDR000692,CUST00365,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,12 Business Bay Street,Building 101,1138,80892,,Active
ADDR000693,CUST00365,Home Country,India,,Metro City,Residential Zone,"House 107, Street 16",,,,569990,Active
ADDR000694,CUST00366,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Jurf,15 Al Jurf Street,Building 194,2383,69447,,Active
ADDR000695,CUST00366,Home Country,Philippines,,Old Town,Town Center,"House 238, Street 43",,,,556742,Active
ADDR000696,CUST00367,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,2 Al Salamah Street,Building 100,1247,39417,,Active
ADDR000697,CUST00367,Home Country,Pakistan,,Central District,Residential Zone,"House 483, Street 42",,,,983731,Active
ADDR000698,CUST00368,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Madhab,87 Madhab Street,Building 163,1056,20489,,Active
ADDR000699,CUST00368,Home Country,Nepal,,Old Town,Market Area,"House 23, Street 15",,,,336766,Active
ADDR000700,CUST00369,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Muweilah,75 Muweilah Street,Building 108,1949,53690,,Active
ADDR000701,CUST00369,Home Country,Sri Lanka,,Old Town,Residential Zone,"House 445, Street 22",,,,221960,Active
ADDR000702,CUST00370,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,39 Al Salamah Street,Building 139,1251,79904,,Active
ADDR000703,CUST00370,Home Country,Jordan,,Capital City,Residential Zone,"House 359, Street 29",,,,860596,Active
ADDR000704,CUST00371,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,15 Falaj Al Mualla Street,Building 139,480,55146,,Active
ADDR000705,CUST00371,Home Country,Jordan,,Old Town,Main Area,"House 439, Street 22",,,,986178,Active
ADDR000706,CUST00372,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Khalifa City,62 Khalifa City Street,Building 14,1964,87902,,Active
ADDR000707,CUST00372,Home Country,Egypt,,Central District,Residential Zone,"House 412, Street 31",,,,533645,Active
ADDR000708,CUST00373,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,14 Al Salamah Street,Building 28,310,73454,,Active
ADDR000709,CUST00373,Home Country,Pakistan,,Old Town,Town Center,"House 158, Street 29",,,,479644,Active
ADDR000710,CUST00374,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,54 Al Reem Island Street,Building 88,1990,29642,,Active
ADDR000711,CUST00375,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,20 Al Dhait Street,Building 43,1687,99538,,Active
ADDR000712,CUST00375,Home Country,Nepal,,Metro City,Residential Zone,"House 260, Street 22",,,,381399,Active
ADDR000713,CUST00376,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Fujairah City,98 Fujairah City Street,Building 53,2476,11365,,Active
ADDR000714,CUST00376,Home Country,Pakistan,,Central District,Town Center,"House 271, Street 23",,,,877669,Active
ADDR000715,CUST00377,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,56 Al Nuaimiya Street,Building 98,846,95190,,Active
ADDR000716,CUST00377,Home Country,Bangladesh,,Old Town,Main Area,"House 112, Street 34",,,,238639,Active
ADDR000717,CUST00378,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,5 Ajman Corniche Street,Building 160,1914,67764,,Active
ADDR000718,CUST00378,Home Country,India,,Old Town,Town Center,"House 306, Street 24",,,,591139,Active
ADDR000719,CUST00379,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,73 Bur Dubai Street,Building 145,1765,28915,,Active
ADDR000720,CUST00379,Home Country,India,,Old Town,Market Area,"House 255, Street 30",,,,717883,Active
ADDR000721,CUST00380,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,9 Rolla Street,Building 172,450,17231,,Active
ADDR000722,CUST00380,Home Country,Pakistan,,Old Town,Market Area,"House 184, Street 8",,,,236332,Active
ADDR000723,CUST00381,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,23 Al Dhait Street,Building 48,234,63328,,Active
ADDR000724,CUST00381,Home Country,Nepal,,Metro City,Residential Zone,"House 104, Street 11",,,,343089,Active
ADDR000725,CUST00382,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,7 Al Majaz Street,Building 37,984,90842,,Active
ADDR000726,CUST00382,Home Country,Bangladesh,,Metro City,Residential Zone,"House 144, Street 25",,,,123653,Active
ADDR000727,CUST00383,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,91 Old Town Street,Building 8,1648,84186,,Active
ADDR000728,CUST00383,Home Country,Pakistan,,Central District,Market Area,"House 349, Street 1",,,,518200,Active
ADDR000729,CUST00384,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,84 Khuzam Street,Building 34,882,54698,,Active
ADDR000730,CUST00384,Home Country,India,,Old Town,Town Center,"House 166, Street 50",,,,247403,Active
ADDR000731,CUST00385,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Khuzam,12 Khuzam Street,Building 35,2172,55040,,Active
ADDR000732,CUST00385,Home Country,Sri Lanka,,Metro City,Town Center,"House 367, Street 4",,,,134609,Active
ADDR000733,CUST00386,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,34 Old Town Street,Building 65,2276,82834,,Active
ADDR000734,CUST00387,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,69 Al Reem Island Street,Building 123,1496,42166,,Active
ADDR000735,CUST00387,Home Country,Bangladesh,,Capital City,Main Area,"House 493, Street 38",,,,762439,Active
ADDR000736,CUST00388,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Al Salamah,33 Al Salamah Street,Building 43,1584,55883,,Active
ADDR000737,CUST00388,Home Country,Pakistan,,Central District,Market Area,"House 272, Street 1",,,,439721,Active
ADDR000738,CUST00389,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,53 Rolla Street,Building 195,1340,27303,,Active
ADDR000739,CUST00389,Home Country,Philippines,,Central District,Residential Zone,"House 410, Street 2",,,,602971,Active
ADDR000740,CUST00390,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Dhait,71 Al Dhait Street,Building 136,1930,81349,,Active
ADDR000741,CUST00390,Home Country,United Kingdom,,Old Town,Main Area,"House 348, Street 12",,,,144085,Active
ADDR000742,CUST00391,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,17 Al Taawun Street,Building 44,602,42650,,Active
ADDR000743,CUST00392,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,5 Jumeirah Street,Building 24,1436,83424,,Active
ADDR000744,CUST00392,Home Country,Sri Lanka,,Old Town,Town Center,"House 473, Street 14",,,,720617,Active
ADDR000745,CUST00393,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Falaj Al Mualla,70 Falaj Al Mualla Street,Building 121,2418,78745,,Active
ADDR000746,CUST00393,Home Country,United Kingdom,,Old Town,Market Area,"House 471, Street 34",,,,621208,Active
ADDR000747,CUST00394,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Nahda,33 Al Nahda Street,Building 41,1369,84368,,Active
ADDR000748,CUST00394,Home Country,India,,Central District,Town Center,"House 89, Street 37",,,,957141,Active
ADDR000749,CUST00395,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,86 Jumeirah Street,Building 148,1707,50594,,Active
ADDR000750,CUST00395,Home Country,Pakistan,,Central District,Main Area,"House 219, Street 1",,,,345843,Active
ADDR000751,CUST00396,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Majaz,70 Al Majaz Street,Building 143,2175,10868,,Active
ADDR000752,CUST00397,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,3 Al Nuaimiya Street,Building 83,422,15416,,Active
ADDR000753,CUST00397,Home Country,Philippines,,Metro City,Town Center,"House 160, Street 22",,,,818038,Active
ADDR000754,CUST00398,UAE Residence,United Arab Emirates,Dubai,Dubai,Bur Dubai,3 Bur Dubai Street,Building 38,753,95994,,Active
ADDR000755,CUST00398,Home Country,Egypt,,Capital City,Main Area,"House 371, Street 32",,,,478381,Active
ADDR000756,CUST00399,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,35 Al Reem Island Street,Building 18,1732,46100,,Active
ADDR000757,CUST00399,Home Country,Pakistan,,Old Town,Market Area,"House 338, Street 45",,,,171461,Active
ADDR000758,CUST00400,UAE Residence,United Arab Emirates,Dubai,Dubai,Business Bay,52 Business Bay Street,Building 107,640,71140,,Active
ADDR000759,CUST00400,Home Country,Jordan,,Central District,Main Area,"House 400, Street 7",,,,472781,Active
ADDR000760,CUST00401,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Rolla,88 Rolla Street,Building 175,2440,68630,,Active
ADDR000761,CUST00401,Home Country,India,,Central District,Residential Zone,"House 88, Street 4",,,,340975,Active
ADDR000762,CUST00402,UAE Residence,United Arab Emirates,Umm Al Quwain,Umm Al Quwain,Old Town,8 Old Town Street,Building 124,2290,54781,,Active
ADDR000763,CUST00402,Home Country,Bangladesh,,Central District,Market Area,"House 104, Street 1",,,,700692,Active
ADDR000764,CUST00403,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Madinat Zayed,64 Madinat Zayed Street,Building 37,1075,82796,,Active
ADDR000765,CUST00403,Home Country,United Kingdom,,Metro City,Town Center,"House 274, Street 46",,,,775559,Active
ADDR000766,CUST00404,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,7 Jumeirah Street,Building 23,1164,53984,,Active
ADDR000767,CUST00404,Home Country,Nepal,,Old Town,Market Area,"House 118, Street 9",,,,520831,Active
ADDR000768,CUST00405,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Nuaimiya,35 Al Nuaimiya Street,Building 190,2278,54858,,Active
ADDR000769,CUST00405,Home Country,Nepal,,Capital City,Town Center,"House 4, Street 7",,,,482711,Active
ADDR000770,CUST00406,UAE Residence,United Arab Emirates,Dubai,Dubai,Deira,73 Deira Street,Building 111,2134,89862,,Active
ADDR000771,CUST00406,Home Country,Nepal,,Old Town,Market Area,"House 15, Street 40",,,,235399,Active
ADDR000772,CUST00407,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Mussafah,74 Mussafah Street,Building 34,290,25618,,Active
ADDR000773,CUST00407,Home Country,Nepal,,Metro City,Residential Zone,"House 65, Street 16",,,,337863,Active
ADDR000774,CUST00408,UAE Residence,United Arab Emirates,Fujairah,Fujairah,Dibba,73 Dibba Street,Building 116,116,45212,,Active
ADDR000775,CUST00408,Home Country,Sri Lanka,,Metro City,Town Center,"House 300, Street 22",,,,630077,Active
ADDR000776,CUST00409,UAE Residence,United Arab Emirates,Sharjah,Sharjah,Al Taawun,14 Al Taawun Street,Building 88,2294,92789,,Active
ADDR000777,CUST00410,UAE Residence,United Arab Emirates,Abu Dhabi,Abu Dhabi,Al Reem Island,16 Al Reem Island Street,Building 20,1859,37657,,Active
ADDR000778,CUST00410,Home Country,Pakistan,,Old Town,Main Area,"House 145, Street 39",,,,272882,Active
ADDR000779,CUST00411,UAE Residence,United Arab Emirates,Dubai,Dubai,Jumeirah,43 Jumeirah Street,Building 118,1340,24509,,Active
ADDR000780,CUST00411,Home Country,United Kingdom,,Central District,Market Area,"House 154, Street 36",,,,950083,Active
ADDR000781,CUST00412,UAE Residence,United Arab Emirates,Ajman,Ajman,Al Rashidiya,75 Al Rashidiya Street,Building 106,750,60525,,Active
ADDR000782,CUST00412,Home Country,Sri Lanka,,Metro City,Residential Zone,"House 308, Street 6",,,,642251,Active
ADDR000783,CUST00413,UAE Residence,United Arab Emirates,Ras Al Khaimah,Ras Al Khaimah,Al Hamra,89 Al Hamra Street,Building 18,829,49371,,Active
ADDR000784,CUST00413,Home Country,India,,Old Town,Town Center,"House 121, Street 49",,,,777132,Active
ADDR000785,CUST00414,UAE Residence,United Arab Emirates,Ajman,Ajman,Ajman Corniche,62 Ajman Corniche Street,Building 44,1157,48937,,Active
