document_id,customer_id,document_type,document_number,issue_date,expiry_date,issued_country,residency_status,document_status,verification_status
DOC000747,CUST00374,Emirates ID,784-2001-7782771-1,2025-07-03,2027-07-23,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000748,CUST00374,Passport,P2657259,2021-05-21,2031-05-19,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000749,CUST00375,Emirates ID,784-1983-6377987-9,2021-01-07,2025-09-26,United Arab Emirates,UAE Resident,Expired,Verified
DOC000750,CUST00375,Passport,P9924232,2023-11-16,2033-11-13,Nepal,UAE Resident,Valid,Verified
DOC000751,CUST00376,Emirates ID,784-1941-3272904-8,2022-04-03,2024-11-01,United Arab Emirates,UAE Resident,Expired,Verified
DOC000752,CUST00376,Passport,P8152449,2019-04-14,2029-04-11,Pakistan,UAE Resident,Valid,Verified
DOC000753,CUST00377,Emirates ID,784-1962-1399870-8,2024-03-24,2025-09-08,United Arab Emirates,UAE Resident,Expired,Verified
DOC000754,CUST00377,Passport,P9121925,2022-04-17,2032-04-14,Bangladesh,UAE Resident,Valid,Verified
DOC000755,CUST00378,Emirates ID,784-2000-5818314-1,2023-06-06,2027-03-21,United Arab Emirates,UAE Resident,Valid,Verified
DOC000756,CUST00378,Passport,P4155440,2016-06-19,2026-06-17,India,UAE Resident,Expired,Pending
DOC000757,CUST00379,Emirates ID,784-1995-3908477-6,2023-06-11,2027-09-26,United Arab Emirates,UAE Resident,Valid,Verified
DOC000758,CUST00379,Passport,P1469143,2021-12-28,2031-12-26,India,UAE Resident,Valid,Verified
DOC000759,CUST00380,Emirates ID,784-1924-6901647-9,2023-05-25,2026-07-21,United Arab Emirates,UAE Resident,Valid,Verified
DOC000760,CUST00380,Passport,P8278024,2025-04-03,2035-04-01,Pakistan,UAE Resident,Valid,Verified
DOC000761,CUST00381,Emirates ID,784-1965-7221393-1,2025-11-16,2027-11-16,United Arab Emirates,UAE Resident,Valid,Pending
DOC000762,CUST00381,Passport,P8671109,2017-02-08,2027-02-06,Nepal,UAE Resident,Valid,Pending
DOC000763,CUST00382,Emirates ID,784-1940-2224124-4,2022-06-26,2027-06-24,United Arab Emirates,UAE Resident,Valid,Verified
DOC000764,CUST00382,Passport,P1261602,2022-05-28,2032-05-25,Bangladesh,UAE Resident,Valid,Verified
DOC000765,CUST00383,Emirates ID,784-2015-2951710-5,2024-04-11,2026-06-06,United Arab Emirates,UAE Resident,Expired,Verified
DOC000766,CUST00383,Passport,P6549075,2018-09-11,2028-09-08,Pakistan,UAE Resident,Valid,Rejected
DOC000767,CUST00384,Emirates ID,784-1947-7743748-1,2024-05-16,2026-08-26,United Arab Emirates,UAE Resident,Valid,Verified
DOC000768,CUST00384,Passport,P5130100,2022-09-18,2032-09-15,India,UAE Resident,Valid,Verified
DOC000769,CUST00385,Emirates ID,784-1987-6196562-4,2022-11-23,2026-04-06,United Arab Emirates,UAE Resident,Expired,Pending
DOC000770,CUST00385,Passport,P5573719,2023-04-30,2033-04-27,Sri Lanka,UAE Resident,Valid,Verified
DOC000771,CUST00386,Emirates ID,784-2005-7939725-7,2020-02-11,2023-06-11,United Arab Emirates,UAE Citizen,Expired,Verified
DOC000772,CUST00386,Passport,P9190913,2018-02-15,2028-02-13,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000773,CUST00387,Emirates ID,784-1988-7634860-1,2020-02-12,2024-08-17,United Arab Emirates,UAE Resident,Expired,Verified
DOC000774,CUST00387,Passport,P3162385,2021-01-13,2031-01-11,Bangladesh,UAE Resident,Valid,Verified
DOC000775,CUST00388,Emirates ID,784-1981-2918984-2,2022-07-02,2023-11-23,United Arab Emirates,UAE Resident,Expired,Verified
DOC000776,CUST00388,Passport,P9196287,2024-11-14,2034-11-12,Pakistan,UAE Resident,Valid,Verified
DOC000777,CUST00389,Emirates ID,784-2020-5303341-7,2023-09-02,2025-08-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC000778,CUST00389,Passport,P5776554,2019-03-19,2029-03-16,Philippines,UAE Resident,Valid,Verified
DOC000779,CUST00390,Emirates ID,784-1997-3003211-7,2022-12-07,2024-07-16,United Arab Emirates,UAE Resident,Expired,Verified
DOC000780,CUST00390,Passport,P4391113,2025-11-29,2035-11-27,United Kingdom,UAE Resident,Valid,Pending
DOC000781,CUST00391,Emirates ID,784-1916-9694382-1,2025-08-01,2027-09-16,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000782,CUST00391,Passport,P2869093,2017-03-23,2027-03-21,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000783,CUST00392,Emirates ID,784-1910-2130790-4,2024-05-08,2026-05-20,United Arab Emirates,UAE Resident,Expired,Verified
DOC000784,CUST00392,Passport,P8350241,2020-02-28,2030-02-25,Sri Lanka,UAE Resident,Valid,Verified
DOC000785,CUST00393,Emirates ID,784-1998-1688736-9,2024-12-15,2029-04-20,United Arab Emirates,UAE Resident,Valid,Verified
DOC000786,CUST00393,Passport,P4530452,2018-02-13,2028-02-11,United Kingdom,UAE Resident,Valid,Verified
DOC000787,CUST00394,Emirates ID,784-1901-3562057-6,2020-06-28,2024-09-04,United Arab Emirates,UAE Resident,Expired,Verified
DOC000788,CUST00394,Passport,P3944888,2018-10-24,2028-10-21,India,UAE Resident,Valid,Verified
DOC000789,CUST00395,Emirates ID,784-1907-7565123-7,2022-04-01,2026-11-10,United Arab Emirates,UAE Resident,Valid,Verified
DOC000790,CUST00395,Passport,P9482469,2019-04-10,2029-04-07,Pakistan,UAE Resident,Valid,Verified
DOC000791,CUST00396,Emirates ID,784-1924-6635276-8,2022-01-23,2026-07-30,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000792,CUST00396,Passport,P2164051,2020-12-09,2030-12-07,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000793,CUST00397,Emirates ID,784-1971-3702775-3,2025-12-04,2028-07-15,United Arab Emirates,UAE Resident,Valid,Verified
DOC000794,CUST00397,Passport,P1951488,2019-07-24,2029-07-21,Philippines,UAE Resident,Valid,Verified
DOC000795,CUST00398,Emirates ID,784-1966-9963626-1,2020-09-23,2024-01-10,United Arab Emirates,UAE Resident,Expired,Verified
DOC000796,CUST00398,Passport,P6396496,2017-11-26,2027-11-24,Egypt,UAE Resident,Valid,Verified
DOC000797,CUST00399,Emirates ID,784-1987-4920197-1,2021-08-10,2023-03-10,United Arab Emirates,UAE Resident,Expired,Verified
DOC000798,CUST00399,Passport,P1980083,2022-04-23,2032-04-20,Pakistan,UAE Resident,Valid,Verified
DOC000799,CUST00400,Emirates ID,784-1997-1590477-9,2021-05-05,2023-08-07,United Arab Emirates,UAE Resident,Expired,Verified
DOC000800,CUST00400,Passport,P8993139,2023-04-11,2033-04-08,Jordan,UAE Resident,Valid,Pending
DOC000801,CUST00401,Emirates ID,784-1987-7488875-8,2024-04-30,2026-11-29,United Arab Emirates,UAE Resident,Valid,Pending
DOC000802,CUST00401,Passport,P9230270,2018-08-31,2028-08-28,India,UAE Resident,Valid,Verified
DOC000803,CUST00402,Emirates ID,784-1958-9038452-3,2023-11-14,2028-06-08,United Arab Emirates,UAE Resident,Valid,Verified
DOC000804,CUST00402,Passport,P7042065,2025-11-11,2035-11-09,Bangladesh,UAE Resident,Valid,Verified
DOC000805,CUST00403,Emirates ID,784-1993-3925160-7,2023-03-20,2027-10-14,United Arab Emirates,UAE Resident,Valid,Rejected
DOC000806,CUST00403,Passport,P3689667,2025-11-21,2035-11-19,United Kingdom,UAE Resident,Valid,Verified
DOC000807,CUST00404,Emirates ID,784-2003-6030776-3,2020-03-26,2023-08-27,United Arab Emirates,UAE Resident,Expired,Verified
DOC000808,CUST00404,Passport,P4808186,2020-08-07,2030-08-05,Nepal,UAE Resident,Valid,Rejected
DOC000809,CUST00405,Emirates ID,784-1945-4491354-7,2021-05-27,2025-11-30,United Arab Emirates,UAE Resident,Expired,Verified
DOC000810,CUST00405,Passport,P8727275,2020-09-07,2030-09-05,Nepal,UAE Resident,Valid,Verified
DOC000811,CUST00406,Emirates ID,784-1959-7099529-6,2024-12-23,2028-02-26,United Arab Emirates,UAE Resident,Valid,Verified
DOC000812,CUST00406,Passport,P3233293,2020-06-21,2030-06-19,Nepal,UAE Resident,Valid,Verified
DOC000813,CUST00407,Emirates ID,784-1927-4203862-4,2022-04-23,2024-09-07,United Arab Emirates,UAE Resident,Expired,Pending
DOC000814,CUST00407,Passport,P7097090,2024-03-06,2034-03-04,Nepal,UAE Resident,Valid,Pending
DOC000815,CUST00408,Emirates ID,784-1982-6148910-4,2024-07-30,2027-09-05,United Arab Emirates,UAE Resident,Valid,Verified
DOC000816,CUST00408,Passport,P2822847,2021-04-10,2031-04-08,Sri Lanka,UAE Resident,Valid,Verified
DOC000817,CUST00409,Emirates ID,784-2015-7914190-1,2025-01-26,2027-10-03,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000818,CUST00409,Passport,P3629314,2019-10-15,2029-10-12,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000819,CUST00410,Emirates ID,784-1923-8431976-1,2025-10-20,2029-03-22,United Arab Emirates,UAE Resident,Valid,Verified
DOC000820,CUST00410,Passport,P3891398,2020-04-29,2030-04-27,Pakistan,UAE Resident,Valid,Verified
DOC000821,CUST00411,Emirates ID,784-1951-4318696-3,2021-09-30,2026-05-05,United Arab Emirates,UAE Resident,Expired,Verified
DOC000822,CUST00411,Passport,P5122136,2021-04-03,2031-04-01,United Kingdom,UAE Resident,Valid,Verified
DOC000823,CUST00412,Emirates ID,784-1940-9901791-1,2021-06-18,2025-03-10,United Arab Emirates,UAE Resident,Expired,Verified
DOC000824,CUST00412,Passport,P2096542,2024-10-28,2034-10-26,Sri Lanka,UAE Resident,Valid,Verified
DOC000825,CUST00413,Emirates ID,784-1942-2509059-6,2020-02-05,2021-05-23,United Arab Emirates,UAE Resident,Expired,Pending
DOC000826,CUST00413,Passport,P4405893,2020-01-01,2029-12-29,India,UAE Resident,Valid,Verified
DOC000827,CUST00414,Emirates ID,784-2007-2107683-6,2022-05-22,2025-02-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC000828,CUST00414,Passport,P8492990,2019-07-16,2029-07-13,Nepal,UAE Resident,Valid,Verified
DOC000829,CUST00415,Emirates ID,784-1938-2702878-9,2021-12-18,2024-08-02,United Arab Emirates,UAE Resident,Expired,Verified
DOC000830,CUST00415,Passport,P3550420,2025-11-15,2035-11-13,Jordan,UAE Resident,Valid,Verified
DOC000831,CUST00416,Emirates ID,784-2016-7873288-3,2021-04-30,2025-04-24,United Arab Emirates,UAE Resident,Expired,Verified
DOC000832,CUST00416,Passport,P8878038,2023-01-19,2033-01-16,Bangladesh,UAE Resident,Valid,Verified
DOC000833,CUST00417,Emirates ID,784-2008-5184066-2,2023-02-25,2028-01-08,United Arab Emirates,UAE Resident,Valid,Verified
DOC000834,CUST00417,Passport,P8464248,2017-08-23,2027-08-21,Jordan,UAE Resident,Valid,Verified
DOC000835,CUST00418,Emirates ID,784-2012-7391266-8,2020-06-10,2022-03-14,United Arab Emirates,UAE Resident,Expired,Verified
DOC000836,CUST00418,Passport,P1334774,2017-11-29,2027-11-27,United Kingdom,UAE Resident,Valid,Verified
DOC000837,CUST00419,Emirates ID,784-1974-4050662-8,2024-01-24,2027-07-15,United Arab Emirates,UAE Citizen,Valid,Pending
DOC000838,CUST00419,Passport,P6768490,2021-07-07,2031-07-05,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000839,CUST00420,Emirates ID,784-1908-3973517-3,2020-12-14,2024-01-10,United Arab Emirates,UAE Resident,Expired,Verified
DOC000840,CUST00420,Passport,P7603776,2023-08-06,2033-08-03,Jordan,UAE Resident,Valid,Pending
DOC000841,CUST00421,Emirates ID,784-1925-6380429-5,2021-03-30,2025-12-28,United Arab Emirates,UAE Resident,Expired,Verified
DOC000842,CUST00421,Passport,P2393728,2024-10-26,2034-10-24,Jordan,UAE Resident,Valid,Verified
DOC000843,CUST00422,Emirates ID,784-1979-8008491-3,2025-07-19,2026-08-20,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000844,CUST00422,Passport,P4221613,2018-11-01,2028-10-29,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000845,CUST00423,Emirates ID,784-1962-6344676-3,2025-11-01,2026-12-19,United Arab Emirates,UAE Resident,Valid,Verified
DOC000846,CUST00423,Passport,P6144500,2018-09-05,2028-09-02,United Kingdom,UAE Resident,Valid,Verified
DOC000847,CUST00424,Emirates ID,784-1905-5577437-8,2024-11-08,2027-09-30,United Arab Emirates,UAE Resident,Valid,Verified
DOC000848,CUST00424,Passport,P1526365,2019-09-25,2029-09-22,Egypt,UAE Resident,Valid,Verified
DOC000849,CUST00425,Emirates ID,784-1902-6078638-7,2020-02-13,2024-05-01,United Arab Emirates,UAE Resident,Expired,Verified
DOC000850,CUST00425,Passport,P7375626,2021-04-09,2031-04-07,United Kingdom,UAE Resident,Valid,Verified
DOC000851,CUST00426,Emirates ID,784-1948-6631019-6,2023-01-12,2027-12-09,United Arab Emirates,UAE Resident,Valid,Verified
DOC000852,CUST00426,Passport,P8122166,2025-07-28,2035-07-26,Bangladesh,UAE Resident,Valid,Verified
DOC000853,CUST00427,Emirates ID,784-2020-6808928-5,2023-11-02,2025-07-30,United Arab Emirates,UAE Resident,Expired,Verified
DOC000854,CUST00427,Passport,P5725154,2021-06-25,2031-06-23,United Kingdom,UAE Resident,Valid,Verified
DOC000855,CUST00428,Emirates ID,784-1910-6345454-9,2025-01-16,2029-10-22,United Arab Emirates,UAE Resident,Valid,Pending
DOC000856,CUST00428,Passport,P3156305,2016-04-04,2026-04-02,Sri Lanka,UAE Resident,Expired,Verified
DOC000857,CUST00429,Emirates ID,784-1909-3971366-6,2021-03-14,2023-07-24,United Arab Emirates,UAE Resident,Expired,Verified
DOC000858,CUST00429,Passport,P4975282,2022-05-31,2032-05-28,Pakistan,UAE Resident,Valid,Verified
DOC000859,CUST00430,Emirates ID,784-1992-1225606-6,2020-11-04,2021-11-23,United Arab Emirates,UAE Resident,Expired,Verified
DOC000860,CUST00430,Passport,P2180827,2022-12-04,2032-12-01,Pakistan,UAE Resident,Valid,Verified
DOC000861,CUST00431,Emirates ID,784-2011-6551591-2,2025-03-02,2029-09-14,United Arab Emirates,UAE Resident,Valid,Verified
DOC000862,CUST00431,Passport,P3327250,2016-08-18,2026-08-16,Egypt,UAE Resident,Valid,Verified
DOC000863,CUST00432,Emirates ID,784-1911-2536556-1,2020-11-28,2022-12-13,United Arab Emirates,UAE Resident,Expired,Verified
DOC000864,CUST00432,Passport,P4910362,2023-09-09,2033-09-06,Bangladesh,UAE Resident,Valid,Verified
DOC000865,CUST00433,Emirates ID,784-1941-9880742-4,2020-11-21,2024-01-22,United Arab Emirates,UAE Resident,Expired,Verified
DOC000866,CUST00433,Passport,P9309761,2018-03-19,2028-03-16,India,UAE Resident,Valid,Verified
DOC000867,CUST00434,Emirates ID,784-1936-2027878-8,2022-02-01,2025-09-18,United Arab Emirates,UAE Resident,Expired,Verified
DOC000868,CUST00434,Passport,P2334766,2016-01-26,2026-01-23,Pakistan,UAE Resident,Expired,Verified
DOC000869,CUST00435,Emirates ID,784-1918-4176691-2,2022-03-20,2024-09-09,United Arab Emirates,UAE Resident,Expired,Verified
DOC000870,CUST00435,Passport,P4157447,2016-11-06,2026-11-04,United Kingdom,UAE Resident,Valid,Verified
DOC000871,CUST00436,Emirates ID,784-1920-7621429-5,2023-08-09,2025-11-17,United Arab Emirates,UAE Resident,Expired,Verified
DOC000872,CUST00436,Passport,P5788268,2021-09-06,2031-09-04,Sri Lanka,UAE Resident,Valid,Verified
DOC000873,CUST00437,Emirates ID,784-1994-5039461-9,2022-10-24,2025-09-29,United Arab Emirates,UAE Resident,Expired,Verified
DOC000874,CUST00437,Passport,P5222291,2025-12-26,2035-12-24,Jordan,UAE Resident,Valid,Verified
DOC000875,CUST00438,Emirates ID,784-1907-2053323-8,2021-10-22,2023-03-03,United Arab Emirates,UAE Resident,Expired,Verified
DOC000876,CUST00438,Passport,P2013410,2024-03-21,2034-03-19,Egypt,UAE Resident,Valid,Verified
DOC000877,CUST00439,Emirates ID,784-1986-8481497-1,2024-10-27,2026-04-08,United Arab Emirates,UAE Resident,Expired,Pending
DOC000878,CUST00439,Passport,P2480282,2023-07-25,2033-07-22,Nepal,UAE Resident,Valid,Verified
DOC000879,CUST00440,Emirates ID,784-1987-2105263-5,2024-01-20,2028-12-18,United Arab Emirates,UAE Resident,Valid,Verified
DOC000880,CUST00440,Passport,P8562950,2019-07-30,2029-07-27,Jordan,UAE Resident,Valid,Verified
DOC000881,CUST00441,Emirates ID,784-1963-6037311-8,2025-05-21,2028-06-17,United Arab Emirates,UAE Resident,Valid,Verified
DOC000882,CUST00441,Passport,P4192453,2024-05-09,2034-05-07,Pakistan,UAE Resident,Valid,Verified
DOC000883,CUST00442,Emirates ID,784-1988-6920595-7,2021-11-29,2023-02-24,United Arab Emirates,UAE Resident,Expired,Verified
DOC000884,CUST00442,Passport,P6441988,2021-03-05,2031-03-03,Jordan,UAE Resident,Valid,Pending
DOC000885,CUST00443,Emirates ID,784-2011-8791214-8,2024-07-09,2028-02-13,United Arab Emirates,UAE Resident,Valid,Verified
DOC000886,CUST00443,Passport,P7468693,2024-04-10,2034-04-08,India,UAE Resident,Valid,Verified
DOC000887,CUST00444,Emirates ID,784-2000-6313738-7,2020-04-10,2022-01-20,United Arab Emirates,UAE Resident,Expired,Rejected
DOC000888,CUST00444,Passport,P3506246,2023-02-02,2033-01-30,Jordan,UAE Resident,Valid,Verified
DOC000889,CUST00445,Emirates ID,784-2001-3898766-3,2020-02-27,2023-08-04,United Arab Emirates,UAE Resident,Expired,Verified
DOC000890,CUST00445,Passport,P4640551,2018-01-23,2028-01-21,Philippines,UAE Resident,Valid,Verified
DOC000891,CUST00446,Emirates ID,784-1919-5544781-6,2024-05-21,2028-01-13,United Arab Emirates,UAE Resident,Valid,Verified
DOC000892,CUST00446,Passport,P7580559,2021-07-30,2031-07-28,Bangladesh,UAE Resident,Valid,Verified
DOC000893,CUST00447,Emirates ID,784-1924-9162698-8,2023-02-11,2025-05-22,United Arab Emirates,UAE Resident,Expired,Verified
DOC000894,CUST00447,Passport,P3681345,2025-07-20,2035-07-18,United Kingdom,UAE Resident,Valid,Verified
DOC000895,CUST00448,Emirates ID,784-1913-2122497-6,2020-09-01,2023-08-25,United Arab Emirates,UAE Resident,Expired,Verified
DOC000896,CUST00448,Passport,P5854015,2022-10-25,2032-10-22,Jordan,UAE Resident,Valid,Verified
DOC000897,CUST00449,Emirates ID,784-2002-4630654-7,2025-10-25,2029-08-02,United Arab Emirates,UAE Resident,Valid,Verified
DOC000898,CUST00449,Passport,P3660906,2019-06-15,2029-06-12,Egypt,UAE Resident,Valid,Verified
DOC000899,CUST00450,Emirates ID,784-1979-8197382-2,2023-06-26,2028-04-25,United Arab Emirates,UAE Resident,Valid,Verified
DOC000900,CUST00450,Passport,P5729448,2021-12-09,2031-12-07,Sri Lanka,UAE Resident,Valid,Verified
DOC000901,CUST00451,Emirates ID,784-2010-3149723-6,2024-03-09,2029-01-17,United Arab Emirates,UAE Resident,Valid,Verified
DOC000902,CUST00451,Passport,P2059061,2021-04-23,2031-04-21,United Kingdom,UAE Resident,Valid,Verified
DOC000903,CUST00452,Emirates ID,784-1931-4514088-6,2024-02-24,2027-06-27,United Arab Emirates,UAE Resident,Valid,Verified
DOC000904,CUST00452,Passport,P6243501,2025-10-11,2035-10-09,Jordan,UAE Resident,Valid,Verified
DOC000905,CUST00453,Emirates ID,784-1971-6716959-6,2025-05-04,2027-11-29,United Arab Emirates,UAE Resident,Valid,Verified
DOC000906,CUST00453,Passport,P6399457,2017-06-04,2027-06-02,Pakistan,UAE Resident,Valid,Verified
DOC000907,CUST00454,Emirates ID,784-1975-4976500-4,2022-07-26,2027-07-15,United Arab Emirates,UAE Resident,Valid,Verified
DOC000908,CUST00454,Passport,P1325432,2021-04-08,2031-04-06,Nepal,UAE Resident,Valid,Verified
DOC000909,CUST00455,Emirates ID,784-1996-3488991-6,2021-01-26,2024-03-22,United Arab Emirates,UAE Resident,Expired,Verified
DOC000910,CUST00455,Passport,P8762637,2021-07-03,2031-07-01,Pakistan,UAE Resident,Valid,Verified
DOC000911,CUST00456,Emirates ID,784-1957-7536008-4,2022-12-25,2024-05-10,United Arab Emirates,UAE Citizen,Expired,Verified
DOC000912,CUST00456,Passport,P3400540,2019-02-05,2029-02-02,United Arab Emirates,UAE Citizen,Valid,Verified
DOC000913,CUST00457,Emirates ID,784-1931-4746911-1,2020-08-29,2024-04-25,United Arab Emirates,UAE Resident,Expired,Verified
DOC000914,CUST00457,Passport,P9095897,2025-04-01,2035-03-30,Jordan,UAE Resident,Valid,Verified
DOC000915,CUST00458,Emirates ID,784-1962-6270869-9,2023-01-22,2025-11-07,United Arab Emirates,UAE Citizen,Expired,Verified
DOC000916,CUST00458,Passport,P4157389,2025-02-02,2035-01-31,United Arab Emirates,UAE Citizen,Valid,Pending
DOC000917,CUST00459,Emirates ID,784-1993-2016077-4,2021-05-08,2024-01-03,United Arab Emirates,UAE Resident,Expired,Verified
DOC000918,CUST00459,Passport,P5738829,2021-08-26,2031-08-24,Sri Lanka,UAE Resident,Valid,Verified
DOC000919,CUST00460,Emirates ID,784-1989-1183106-5,2024-03-20,2027-08-03,United Arab Emirates,UAE Resident,Valid,Verified
DOC000920,CUST00460,Passport,P5967790,2017-08-13,2027-08-11,Philippines,UAE Resident,Valid,Verified
DOC000921,CUST00461,Emirates ID,784-1947-8800390-3,2024-09-22,2026-03-02,United Arab Emirates,UAE Resident,Expired,Verified
DOC000922,CUST00461,Passport,P3633660,2020-04-13,2030-04-11,Sri Lanka,UAE Resident,Valid,Verified
DOC000923,CUST00462,Emirates ID,784-2019-5589441-8,2023-07-10,2025-02-14,United Arab Emirates,UAE Resident,Expired,Verified
DOC000924,CUST00462,Passport,P8605673,2023-12-02,2033-11-29,Egypt,UAE Resident,Valid,Verified
DOC000925,CUST00463,Emirates ID,784-1902-3078947-1,2021-06-10,2024-04-01,United Arab Emirates,UAE Resident,Expired,Verified
DOC000926,CUST00463,Passport,P9004435,2022-03-13,2032-03-10,Sri Lanka,UAE Resident,Valid,Verified
DOC000927,CUST00464,Emirates ID,784-1970-1427236-7,2023-07-15,2026-08-21,United Arab Emirates,UAE Resident,Valid,Verified
DOC000928,CUST00464,Passport,P3986318,2020-06-08,2030-06-06,Jordan,UAE Resident,Valid,Verified
DOC000929,CUST00465,Emirates ID,784-1936-6436055-1,2020-05-21,2024-12-29,United Arab Emirates,UAE Resident,Expired,Pending
